tx_id,user_id,merchant_id,tx_timestamp,amount,channel,status,device_id,injected_scenario
T0004949,U00364,M0070,2026-01-25 18:17:27,22901.64,card_present,approved,D01188,normal
T0004950,U00752,M0067,2026-01-25 18:22:46,3568.57,online,approved,D00107,normal
T0004951,U00780,M0036,2026-01-25 18:23:24,1086.77,online,approved,D00983,normal
T0004952,U00798,M0051,2026-01-25 18:30:32,3978.34,online,approved,D01228,normal
T0004953,U00321,M0067,2026-01-25 18:35:15,12047.79,card_present,approved,D01483,normal
T0004954,U00213,M0102,2026-01-25 18:36:14,890.16,card_present,approved,D00258,normal
T0004955,U00208,M0045,2026-01-25 18:38:53,2327.59,card_present,approved,D00874,normal
T0004956,U00320,M0088,2026-01-25 18:39:54,6050.31,online,approved,D00794,normal
T0004957,U00073,M0109,2026-01-25 18:50:24,24796.89,mobile,approved,D00504,normal
T0004958,U00344,M0069,2026-01-25 18:51:26,621.6,card_present,approved,D00620,normal
T0004959,U00255,M0069,2026-01-25 18:57:32,385.3,mobile,approved,D01277,normal
T0004960,U00178,M0102,2026-01-25 19:00:16,493.0,card_present,approved,D00656,normal
T0004961,U00509,M0095,2026-01-25 19:05:13,21069.62,card_present,approved,D00264,normal
T0004962,U00785,M0105,2026-01-25 19:07:02,6926.93,online,approved,D01364,normal
T0004963,U00470,M0042,2026-01-25 19:07:55,9196.3,online,approved,D00922,normal
T0004964,U00269,M0030,2026-01-25 19:18:39,3099.19,card_present,approved,D01054,normal
T0004965,U00419,M0069,2026-01-25 19:19:58,660.89,card_present,approved,D01126,normal
T0004966,U00501,M0032,2026-01-25 19:21:26,1602.97,card_present,approved,D00808,normal
T0004967,U00259,M0024,2026-01-25 19:23:16,17787.0,mobile,approved,D00194,normal
T0004968,U00765,M0023,2026-01-25 19:23:32,285.64,online,approved,D01273,normal
T0004969,U00595,M0042,2026-01-25 19:25:30,5770.4,card_present,approved,D00308,normal
T0004970,U00562,M0055,2026-01-25 19:25:37,2327.49,mobile,approved,D01168,normal
T0004971,U00727,M0118,2026-01-25 19:27:07,747.19,card_present,approved,D01219,normal
T0004972,U00318,M0009,2026-01-25 19:29:42,412.88,card_present,approved,D00130,normal
T0004973,U00147,M0041,2026-01-25 19:33:29,857.31,card_present,approved,D00850,normal
T0004974,U00050,M0061,2026-01-25 19:34:05,677.36,mobile,approved,D00240,normal
T0004975,U00271,M0023,2026-01-25 19:45:14,1459.76,online,declined,D00645,normal
T0004976,U00121,M0082,2026-01-25 19:45:35,12317.83,card_present,approved,D00275,normal
T0004977,U00651,M0097,2026-01-25 19:46:16,28653.0,mobile,approved,D00947,normal
T0004978,U00224,M0009,2026-01-25 19:57:22,749.62,card_present,approved,D00964,normal
T0004979,U00625,M0090,2026-01-25 20:08:03,35101.44,online,approved,D01114,normal
T0004980,U00211,M0069,2026-01-25 20:16:22,713.48,card_present,declined,D00982,normal
T0004981,U00395,M0010,2026-01-25 20:27:45,3973.67,card_present,approved,D01237,normal
T0004982,U00485,M0016,2026-01-25 20:29:35,5823.03,online,approved,D00804,normal
T0004983,U00338,M0074,2026-01-25 20:32:02,1065.75,mobile,approved,D01510,normal
T0004984,U00775,M0115,2026-01-25 20:36:16,2674.0,card_present,approved,D01393,normal
T0004985,U00086,M0020,2026-01-25 20:40:15,1088.45,card_present,approved,D01524,normal
T0004986,U00520,M0088,2026-01-25 20:42:02,17801.8,card_present,approved,D00487,normal
T0004987,U00741,M0035,2026-01-25 20:44:58,894.64,card_present,approved,D00022,normal
T0004988,U00143,M0045,2026-01-25 20:59:24,2778.8,card_present,approved,D00483,normal
T0004989,U00542,M0073,2026-01-25 21:01:07,17472.76,card_present,approved,D00795,normal
T0004990,U00614,M0111,2026-01-25 21:05:34,1282.72,card_present,approved,D00223,normal
T0004991,U00491,M0068,2026-01-25 21:13:42,1140.58,online,approved,D00161,normal
T0004992,U00224,M0108,2026-01-25 21:20:29,9279.81,card_present,approved,D00234,normal
T0004993,U00307,M0050,2026-01-25 21:21:33,8777.91,online,approved,D01043,normal
T0004994,U00263,M0059,2026-01-25 21:25:27,15201.85,card_present,approved,D00145,normal
T0004995,U00364,M0106,2026-01-25 21:28:17,3389.11,online,approved,D00839,normal
T0004996,U00497,M0105,2026-01-25 21:32:13,7892.16,card_present,approved,D00233,normal
T0004997,U00337,M0022,2026-01-25 21:32:44,6779.98,card_present,approved,D00478,normal
T0004998,U00664,M0116,2026-01-25 21:42:48,11516.68,card_present,approved,D01125,normal
T0004999,U00328,M0045,2026-01-25 21:45:50,2044.4,card_present,approved,D00029,normal
T0005000,U00737,M0113,2026-01-25 21:51:35,1038.24,card_present,approved,D01146,normal
T0005001,U00080,M0026,2026-01-25 21:54:34,1189.92,card_present,approved,D01314,normal
T0005002,U00293,M0050,2026-01-25 22:03:51,4163.74,online,approved,D00545,normal
T0005003,U00444,M0105,2026-01-25 22:04:58,3065.96,online,approved,D00571,normal
T0005004,U00075,M0012,2026-01-25 22:05:22,1211.72,card_present,approved,D00627,normal
T0005005,U00269,M0080,2026-01-25 22:05:51,7020.79,card_present,approved,D00913,normal
T0005006,U00532,M0073,2026-01-25 22:11:24,12292.67,card_present,approved,D00799,normal
T0005007,U00037,M0001,2026-01-25 22:13:34,2393.0,online,approved,D00742,normal
T0005008,U00563,M0062,2026-01-25 22:15:13,1042.66,card_present,approved,D00264,normal
T0005009,U00254,M0087,2026-01-25 22:20:14,305.45,online,approved,D01430,normal
T0005010,U00022,M0073,2026-01-25 22:22:00,62250.63,card_present,approved,D00878,normal
T0005011,U00124,M0006,2026-01-25 22:25:13,24784.15,online,approved,D01269,normal
T0005012,U00302,M0117,2026-01-25 22:27:55,1073.85,online,approved,D00794,normal
T0005013,U00076,M0038,2026-01-25 22:36:00,912.61,card_present,approved,D00359,normal
T0005014,U00697,M0112,2026-01-25 22:40:44,1152.77,card_present,approved,D01416,normal
T0005015,U00471,M0060,2026-01-25 22:42:14,599.46,card_present,approved,D00503,normal
T0005016,U00695,M0098,2026-01-25 22:42:22,631.58,card_present,approved,D00843,normal
T0005017,U00069,M0086,2026-01-25 22:42:35,10876.82,online,approved,D00171,normal
T0005018,U00041,M0120,2026-01-25 22:49:14,970.01,card_present,approved,D01228,normal
T0005019,U00105,M0069,2026-01-25 22:56:33,1625.23,online,approved,D00930,normal
T0005020,U00778,M0035,2026-01-26 00:24:05,1122.79,card_present,approved,D00932,normal
T0005021,U00645,M0014,2026-01-26 00:30:11,515.16,card_present,approved,D00296,normal
T0005022,U00775,M0086,2026-01-26 01:36:51,5093.76,card_present,approved,D01395,normal
T0005023,U00710,M0069,2026-01-26 02:05:19,557.33,card_present,approved,D00303,normal
T0005024,U00453,M0102,2026-01-26 02:05:50,650.36,card_present,approved,D00199,normal
T0005025,U00255,M0108,2026-01-26 02:33:02,14486.26,online,approved,D00572,normal
T0005026,U00630,M0097,2026-01-26 03:10:08,20593.33,card_present,approved,D01571,normal
T0005027,U00268,M0068,2026-01-26 03:36:19,872.44,mobile,approved,D00861,normal
T0005028,U00016,M0117,2026-01-26 03:38:08,418.56,online,approved,D00567,normal
T0005029,U00325,M0060,2026-01-26 03:40:33,1339.83,card_present,approved,D01289,normal
T0005030,U00040,M0057,2026-01-26 03:45:43,903.44,card_present,approved,D01425,normal
T0005031,U00443,M0016,2026-01-26 04:20:25,1161.34,card_present,approved,D01316,normal
T0005032,U00157,M0079,2026-01-26 04:20:29,1362.41,card_present,approved,D01490,normal
T0005033,U00684,M0116,2026-01-26 04:28:07,5700.37,mobile,approved,D00395,normal
T0005034,U00621,M0004,2026-01-26 04:29:30,4284.29,card_present,approved,D00498,normal
T0005035,U00539,M0049,2026-01-26 04:52:38,6886.58,online,approved,D00678,normal
T0005036,U00211,M0045,2026-01-26 04:53:20,664.66,card_present,approved,D00543,normal
T0005037,U00594,M0046,2026-01-26 05:00:55,763.05,card_present,declined,D01023,normal
T0005038,U00542,M0107,2026-01-26 05:40:08,8263.69,online,approved,D00585,normal
T0005039,U00777,M0041,2026-01-26 05:43:29,519.44,card_present,approved,D01109,normal
T0005040,U00244,M0035,2026-01-26 07:02:55,709.85,online,approved,D01409,normal
T0005041,U00183,M0061,2026-01-26 07:07:13,1118.53,card_present,approved,D00616,normal
T0005042,U00033,M0095,2026-01-26 07:16:38,30520.74,online,approved,D00090,normal
T0005043,U00398,M0105,2026-01-26 07:20:44,14156.22,card_present,approved,D00763,normal
T0005044,U00032,M0108,2026-01-26 07:21:34,46424.39,card_present,approved,D01333,normal
T0005045,U00426,M0104,2026-01-26 07:25:37,1669.49,card_present,approved,D00730,normal
T0005046,U00439,M0098,2026-01-26 07:32:41,2152.07,card_present,approved,D00124,normal
T0005047,U00067,M0008,2026-01-26 07:34:27,1469.16,card_present,approved,D00247,normal
T0005048,U00331,M0008,2026-01-26 07:41:57,599.5,card_present,approved,D01582,normal
T0005049,U00463,M0104,2026-01-26 08:09:19,851.17,card_present,approved,D01363,normal
T0005050,U00485,M0082,2026-01-26 08:09:43,15560.03,card_present,approved,D01394,normal
T0005051,U00096,M0111,2026-01-26 08:14:13,1164.71,card_present,approved,D00685,normal
T0005052,U00071,M0035,2026-01-26 08:27:17,726.38,card_present,approved,D00358,normal
T0005053,U00139,M0065,2026-01-26 08:39:23,616.35,card_present,approved,D00271,normal
T0005054,U00086,M0045,2026-01-26 08:46:14,876.42,card_present,approved,D01589,normal
T0005055,U00106,M0117,2026-01-26 08:48:28,2610.83,mobile,approved,D01462,normal
T0005056,U00653,M0024,2026-01-26 08:49:00,10220.25,card_present,approved,D01180,normal
T0005057,U00218,M0058,2026-01-26 08:51:55,546.95,card_present,approved,D01198,normal
T0005058,U00311,M0105,2026-01-26 08:53:02,4034.94,online,approved,D00503,normal
T0005059,U00155,M0110,2026-01-26 08:53:19,20784.3,online,approved,D01420,normal
T0005060,U00026,M0117,2026-01-26 08:53:50,3809.93,card_present,approved,D01553,normal
T0005061,U00195,M0118,2026-01-26 08:57:26,1297.59,online,approved,D01151,normal
T0005062,U00304,M0061,2026-01-26 09:05:10,2298.22,card_present,approved,D00304,normal
T0005063,U00024,M0082,2026-01-26 09:06:58,3562.41,mobile,approved,D00174,normal
T0005064,U00721,M0015,2026-01-26 09:08:52,2509.44,card_present,approved,D00624,normal
T0005065,U00303,M0010,2026-01-26 09:10:25,9445.35,card_present,approved,D01430,normal
T0005066,U00659,M0090,2026-01-26 09:10:56,10659.61,card_present,approved,D00620,normal
T0005067,U00585,M0050,2026-01-26 09:11:50,4968.78,card_present,approved,D00485,normal
T0005068,U00307,M0118,2026-01-26 09:11:54,2306.78,mobile,approved,D00501,normal
T0005069,U00774,M0099,2026-01-26 09:13:16,6872.17,online,approved,D01384,normal
T0005070,U00583,M0054,2026-01-26 09:13:20,1910.66,mobile,approved,D00379,normal
T0005071,U00737,M0058,2026-01-26 09:26:43,414.19,card_present,approved,D01384,normal
T0005072,U00183,M0019,2026-01-26 09:31:26,1025.14,mobile,approved,D01456,normal
T0005073,U00549,M0052,2026-01-26 09:33:36,649.7,card_present,approved,D01475,normal
T0005074,U00138,M0045,2026-01-26 09:33:40,890.11,mobile,approved,D00905,normal
T0005075,U00315,M0035,2026-01-26 09:45:12,2205.17,card_present,approved,D01056,normal
T0005076,U00703,M0110,2026-01-26 09:47:14,30014.15,online,approved,D00377,normal
T0005077,U00334,M0047,2026-01-26 09:50:08,10533.11,card_present,approved,D00250,normal
T0005078,U00736,M0027,2026-01-26 09:58:06,3843.54,mobile,approved,D00706,normal
T0005079,U00004,M0031,2026-01-26 09:58:40,2904.48,mobile,approved,D00424,normal
T0005080,U00130,M0027,2026-01-26 10:07:37,638.62,online,approved,D01181,normal
T0005081,U00178,M0033,2026-01-26 10:07:54,1664.66,online,approved,D01584,normal
T0005082,U00308,M0022,2026-01-26 10:14:23,1590.35,online,approved,D01234,normal
T0005083,U00342,M0082,2026-01-26 10:22:23,10222.97,mobile,approved,D01557,normal
T0005084,U00236,M0058,2026-01-26 10:25:09,1447.86,card_present,approved,D01081,normal
T0005085,U00048,M0004,2026-01-26 10:28:51,2998.81,card_present,approved,D01205,normal
T0005086,U00612,M0023,2026-01-26 10:30:36,838.86,mobile,approved,D00533,normal
T0005087,U00395,M0068,2026-01-26 10:30:40,1235.37,card_present,approved,D00070,normal
T0005088,U00663,M0058,2026-01-26 10:31:40,1197.6,card_present,approved,D01533,normal
T0005089,U00161,M0102,2026-01-26 10:34:41,1996.72,card_present,approved,D00742,normal
T0005090,U00714,M0070,2026-01-26 10:38:54,10284.26,online,approved,D01024,normal
T0005091,U00052,M0046,2026-01-26 10:40:07,1179.03,card_present,approved,D00205,normal
T0005092,U00579,M0089,2026-01-26 10:42:52,5448.27,card_present,approved,D01368,normal
T0005093,U00049,M0050,2026-01-26 10:45:34,21700.11,online,approved,D01024,normal
T0005094,U00732,M0093,2026-01-26 10:51:27,811.59,online,approved,D00966,normal
T0005095,U00575,M0112,2026-01-26 11:01:54,1211.36,online,approved,D00345,normal
T0005096,U00282,M0031,2026-01-26 11:09:52,1008.82,online,approved,D01302,normal
T0005097,U00125,M0019,2026-01-26 11:17:41,1043.32,card_present,approved,D00296,normal
T0005098,U00201,M0002,2026-01-26 11:26:56,1108.78,mobile,approved,D00138,normal
T0005099,U00283,M0058,2026-01-26 11:27:05,1005.35,card_present,approved,D00838,normal
T0005100,U00791,M0031,2026-01-26 11:31:02,2262.63,online,approved,D01499,normal
T0005101,U00678,M0008,2026-01-26 11:31:03,1265.93,mobile,approved,D00398,normal
T0005102,U00176,M0012,2026-01-26 11:32:33,1016.67,card_present,approved,D00408,normal
T0005103,U00067,M0036,2026-01-26 11:33:25,846.17,card_present,approved,D00568,normal
T0005104,U00615,M0002,2026-01-26 11:34:43,1138.08,card_present,approved,D00301,normal
T0005105,U00193,M0067,2026-01-26 11:48:40,20269.36,card_present,approved,D00276,normal
T0005106,U00043,M0017,2026-01-26 11:51:22,2082.58,card_present,approved,D00504,normal
T0005107,U00758,M0061,2026-01-26 11:51:56,1236.43,card_present,approved,D00992,normal
T0005108,U00519,M0074,2026-01-26 12:15:00,578.86,mobile,approved,D00855,normal
T0005109,U00189,M0049,2026-01-26 12:15:13,3335.55,card_present,approved,D00934,normal
T0005110,U00274,M0068,2026-01-26 12:17:16,417.4,card_present,approved,D00846,normal
T0005111,U00086,M0053,2026-01-26 12:18:55,4340.31,card_present,approved,D01388,normal
T0005112,U00241,M0062,2026-01-26 12:19:10,828.89,online,approved,D00534,normal
T0005113,U00728,M0030,2026-01-26 12:34:29,664.85,online,approved,D00862,normal
T0005114,U00120,M0013,2026-01-26 12:40:32,2408.98,mobile,approved,D00073,normal
T0005115,U00643,M0037,2026-01-26 12:40:53,816.13,card_present,approved,D01006,normal
T0005116,U00184,M0074,2026-01-26 12:44:33,751.85,card_present,approved,D00296,normal
T0005117,U00517,M0030,2026-01-26 12:45:47,807.01,card_present,approved,D00430,normal
T0005118,U00717,M0050,2026-01-26 12:47:29,5185.62,online,approved,D00661,normal
T0005119,U00548,M0022,2026-01-26 12:51:59,1568.53,mobile,approved,D01010,normal
T0005120,U00330,M0108,2026-01-26 12:53:22,18881.24,mobile,approved,D01541,normal
T0005121,U00562,M0031,2026-01-26 13:01:08,1265.15,online,approved,D00485,normal
T0005122,U00472,M0002,2026-01-26 13:07:36,1081.5,card_present,approved,D01057,normal
T0005123,U00367,M0067,2026-01-26 13:07:59,9829.14,card_present,approved,D01166,normal
T0005124,U00630,M0045,2026-01-26 13:11:20,2704.27,online,approved,D01413,normal
T0005125,U00785,M0105,2026-01-26 13:15:46,5243.55,card_present,approved,D00419,normal
T0005126,U00506,M0041,2026-01-26 13:36:26,2149.15,online,approved,D00979,normal
T0005127,U00148,M0031,2026-01-26 13:40:48,2959.64,online,approved,D00342,normal
T0005128,U00438,M0036,2026-01-26 13:41:50,1166.03,online,approved,D00614,normal
T0005129,U00007,M0073,2026-01-26 13:47:05,13449.64,online,approved,D00512,normal
T0005130,U00140,M0061,2026-01-26 13:58:46,1361.16,mobile,approved,D00696,normal
T0005131,U00791,M0037,2026-01-26 14:00:33,1455.68,card_present,approved,D01239,normal
T0005132,U00597,M0054,2026-01-26 14:10:57,1872.32,online,approved,D00525,normal
T0005133,U00780,M0068,2026-01-26 14:27:40,839.24,card_present,approved,D00943,normal
T0005134,U00330,M0002,2026-01-26 14:32:20,1733.08,mobile,approved,D01340,normal
T0005135,U00533,M0082,2026-01-26 14:33:31,2557.53,online,approved,D00500,normal
T0005136,U00580,M0059,2026-01-26 14:41:54,23445.78,mobile,approved,D00277,normal
T0005137,U00699,M0091,2026-01-26 14:52:52,5943.97,card_present,approved,D00463,normal
T0005138,U00678,M0067,2026-01-26 15:01:46,10453.44,card_present,approved,D01089,normal
T0005139,U00503,M0113,2026-01-26 15:08:27,799.27,card_present,approved,D01248,normal
T0005140,U00615,M0036,2026-01-26 15:14:36,2208.96,online,approved,D01259,normal
T0005141,U00396,M0015,2026-01-26 15:15:34,1855.62,card_present,declined,D01152,normal
T0005142,U00716,M0057,2026-01-26 15:21:15,1068.73,card_present,approved,D01060,normal
T0005143,U00404,M0022,2026-01-26 15:23:59,1485.78,mobile,approved,D01561,normal
T0005144,U00783,M0102,2026-01-26 15:24:30,662.86,online,approved,D00231,normal
T0005145,U00336,M0107,2026-01-26 15:38:11,26382.25,mobile,approved,D01466,normal
T0005146,U00711,M0018,2026-01-26 15:46:29,3063.84,card_present,approved,D01280,normal
T0005147,U00791,M0091,2026-01-26 15:48:55,3435.7,card_present,approved,D01428,normal
T0005148,U00006,M0060,2026-01-26 15:57:59,860.72,online,approved,D00535,normal
T0005149,U00274,M0002,2026-01-26 16:01:19,1211.08,online,approved,D00975,normal
T0005150,U00612,M0116,2026-01-26 16:09:20,30445.89,card_present,approved,D01156,normal
T0005151,U00305,M0068,2026-01-26 16:17:14,1282.48,card_present,approved,D01040,normal
T0005152,U00180,M0003,2026-01-26 16:19:16,18745.82,online,approved,D00141,normal
T0005153,U00147,M0027,2026-01-26 16:24:31,2537.12,online,approved,D00100,normal
T0005154,U00670,M0034,2026-01-26 16:24:33,461.33,card_present,approved,D00809,normal
T0005155,U00566,M0112,2026-01-26 16:26:12,2293.16,online,declined,D00885,normal
T0005156,U00315,M0042,2026-01-26 16:30:16,6822.75,mobile,approved,D01075,normal
T0005157,U00446,M0089,2026-01-26 16:31:14,879.15,card_present,approved,D00032,normal
T0005158,U00652,M0105,2026-01-26 16:39:52,6000.35,card_present,approved,D01486,normal
T0005159,U00116,M0055,2026-01-26 16:44:05,3586.05,card_present,approved,D01551,normal
T0005160,U00590,M0108,2026-01-26 16:45:22,27262.15,mobile,approved,D00204,normal
T0005161,U00164,M0032,2026-01-26 16:50:53,1284.96,online,approved,D00454,normal
T0005162,U00146,M0041,2026-01-26 16:54:24,606.95,card_present,approved,D00979,normal
T0005163,U00665,M0055,2026-01-26 16:57:48,1870.75,online,approved,D01350,normal
T0005164,U00161,M0108,2026-01-26 16:57:49,55786.32,online,approved,D01246,normal
T0005165,U00196,M0093,2026-01-26 17:09:16,5566.8,card_present,approved,D01542,normal
T0005166,U00160,M0006,2026-01-26 17:12:51,20764.49,card_present,approved,D00125,normal
T0005167,U00054,M0104,2026-01-26 17:26:50,1858.39,online,declined,D00896,normal
T0005168,U00627,M0024,2026-01-26 17:31:34,10461.68,card_present,approved,D00531,normal
T0005169,U00363,M0105,2026-01-26 17:35:34,2832.42,mobile,declined,D00116,normal
T0005170,U00007,M0069,2026-01-26 17:50:34,627.48,card_present,approved,D00083,normal
T0005171,U00300,M0108,2026-01-26 17:52:40,12476.12,card_present,approved,D01393,normal
T0005172,U00169,M0075,2026-01-26 17:56:39,3727.81,mobile,approved,D00255,normal
T0005173,U00299,M0041,2026-01-26 17:58:02,2055.19,card_present,approved,D01582,normal
